User,Track,Rating
19139,48,49
19140,48,29
19141,48,11
19142,48,50
19145,48,37
19147,48,27
19160,48,4
19161,48,58
19162,48,28
19163,48,70
19166,48,48
19167,48,30
19168,48,45
19170,48,51
19171,48,31
19172,48,40
19179,48,51
19180,48,2
19183,48,20
19190,48,50
19192,48,33
19194,48,8
19196,48,38
19198,48,31
19201,48,88
19202,48,51
19203,48,50
19204,48,11
19206,48,29
19207,48,88
19210,48,46
19211,48,28
19212,48,51
19213,48,31
19214,48,26
19215,48,47
19217,48,51
19218,48,48
19219,48,48
19220,48,72
19221,48,38
19222,48,29
19225,48,29
19226,48,35
19232,48,3
19233,48,29
19234,48,10
19235,48,28
19236,48,8
19237,48,2
19238,48,10
19240,48,90
19241,48,44
19242,48,51
19243,48,14
19247,48,23
19248,48,12
19250,48,51
19251,48,57
19252,48,34
19254,48,26
19257,48,30
19258,48,10
19260,48,48
19261,48,49
19263,48,29
19264,48,45
19266,48,52
19267,48,29
19269,48,27
19270,48,30
19272,48,29
19274,48,28
19276,48,9
19277,48,9
19278,48,37
19280,48,23
19281,48,71
19282,48,11
19285,48,30
19287,48,49
19293,48,7
19295,48,48
19296,48,10
19300,48,68
19301,48,98
19302,48,39
19304,48,54
19305,48,30
19306,48,12
19307,48,20
19308,48,40
19313,48,30
19317,48,15
19320,48,97
19321,48,29
19322,48,72
19323,48,7
19324,48,84
19327,48,28
19330,48,33
19331,48,18
19332,48,27
19333,48,12
19335,48,2
19336,48,48
19338,48,51
19339,48,69
19340,48,32
19344,48,3
19346,48,68
19352,48,50
19353,48,9
19356,48,45
19358,48,28
19360,48,62
19361,48,29
19367,48,90
19368,48,30
19370,48,70
19373,48,26
19374,48,10
19378,48,40
19381,48,48
19384,48,8
19387,48,49
19389,48,28
19391,48,30
19392,48,51
19393,48,64
19394,48,11
19395,48,9
19396,48,52
19397,48,11
19400,48,15
19402,48,11
19403,48,9
19405,48,50
19407,48,35
19409,48,69
19411,48,55
19413,48,11
19414,48,70
19415,48,47
19417,48,34
19418,48,48
19419,48,40
19421,48,43
19423,48,29
19424,48,34
19426,48,28
19429,48,69
19430,48,55
19432,48,41
19437,48,63
19439,48,28
19440,48,11
19442,48,47
19443,48,8
19445,48,48
19446,48,30
19447,48,9
19449,48,67
19450,48,48
19451,48,16
19455,48,5
19456,48,11
19457,48,11
19459,48,50
19462,48,32
19463,48,28
19466,48,9
19468,48,49
19469,48,11
19475,48,8
19478,48,27
19479,48,12
19481,48,6
19484,48,23
19485,48,15
19486,48,72
19487,48,21
19488,48,64
19489,48,11
19490,48,18
19491,48,51
19492,48,35
19493,48,51
19495,48,23
19496,48,64
19500,48,69
19501,48,30
19502,48,54
19503,48,43
19504,48,11
19505,48,28
19506,48,10
19508,48,39
19510,48,12
19512,48,71
19514,48,54
19515,48,10
19516,48,48
19517,48,29
19520,48,27
19521,48,25
19524,48,53
19525,48,29
19526,48,28
19527,48,29
19528,48,29
19529,48,51
19533,48,28
19534,48,54
19536,48,21
19541,48,13
19542,48,29
19543,48,48
19552,48,47
19556,48,53
19557,48,51
19558,48,49
19560,48,72
19562,48,37
19566,48,67
19567,48,29
19570,48,49
19571,48,33
19573,48,18
19574,48,51
19575,48,50
19577,48,46
19580,48,63
19582,48,9
19584,48,26
19586,48,27
19587,48,28
19588,48,68
19590,48,47
19591,48,32
19595,48,32
19602,48,5
19606,48,53
19608,48,51
19610,48,56
19613,48,40
19616,48,30
19620,48,49
19621,48,9
19622,48,68
19623,48,69
19625,48,51
19626,48,29
19630,48,46
19633,48,42
19639,48,43
19640,48,32
19642,48,22
19644,48,31
19645,48,61
19646,48,51
19650,48,36
19651,48,48
19652,48,31
19653,48,49
19654,48,9
19655,48,43
19657,48,31
19658,48,49
19659,48,8
19662,48,29
19668,48,24
19669,48,40
19671,48,32
19673,48,29
19678,48,20
19683,48,10
19684,48,29
19685,48,9
19686,48,29
19687,48,26
19690,48,50
19693,48,49
19694,48,38
19696,48,57
19702,48,31
19703,48,14
19706,48,10
19707,48,3
19710,48,31
19716,48,27
19717,48,44
19719,48,69
19721,48,30
19722,48,63
19723,48,48
19724,48,48
19727,48,86
19728,48,8
19732,48,10
19733,48,58
19735,48,52
19736,48,45
19737,48,33
19738,48,36
19739,48,71
19742,48,29
19743,48,40
19745,48,10
19747,48,49
19748,48,49
19749,48,30
19750,48,49
19751,48,29
19753,48,50
19754,48,28
19756,48,29
19760,48,48
19761,48,4
19764,48,28
19768,48,20
19769,48,11
19770,48,50
19771,48,72
19772,48,28
19774,48,45
19775,48,48
19779,48,31
19780,48,29
19781,48,50
19782,48,59
19784,48,9
19787,48,28
19789,48,69
19790,48,29
19794,48,7
19795,48,17
19796,48,35
19797,48,11
19798,48,9
19799,48,68
19804,48,32
19805,48,9
19806,48,27
19807,48,67
19808,48,18
19810,48,32
19811,48,30
19815,48,11
19816,48,67
19818,48,41
19821,48,31
19824,48,12
19826,48,50
19827,48,30
19829,48,48
19830,48,32
19832,48,27
19833,48,48
19834,48,12
19835,48,71
19836,48,58
19841,48,12
19843,48,29
19847,48,8
19848,48,22
19851,48,46
19852,48,1
19853,48,42
19855,48,28
19858,48,30
19867,48,53
19868,48,10
19869,48,83
19870,48,13
19871,48,7
19873,48,24
19874,48,32
19877,48,45
19878,48,7
19879,48,49
19880,48,53
19882,48,52
19883,48,85
19885,48,28
19889,48,29
19891,48,30
19893,48,52
19895,48,64
19896,48,9
19897,48,52
19900,48,58
19902,48,50
19903,48,58
19905,48,28
19906,48,56
19908,48,32
19909,48,29
19911,48,29
19916,48,30
19920,48,16
19921,48,67
19923,48,50
19924,48,29
19926,48,48
19927,48,12
19929,48,48
19930,48,7
19934,48,27
19935,48,30
19936,48,9
19937,48,55
19938,48,51
19940,48,49
19941,48,69
19943,48,30
19944,48,30
19949,48,34
19950,48,4
19951,48,28
19954,48,7
19963,48,28
19964,48,10
19965,48,27
19972,48,72
19974,48,54
19976,48,50
19979,48,17
19980,48,28
19981,48,7
19982,48,95
19983,48,69
19984,48,5
19986,48,19
19987,48,29
19988,48,28
19990,48,42
19991,48,8
19992,48,11
19993,48,26
19994,48,23
19996,48,29
19999,48,7
20000,48,28
20001,48,49
20003,48,28
20004,48,3
20005,48,55
20006,48,10
20007,48,50
20012,48,29
20013,48,67
20018,48,50
20022,48,27
20023,48,11
20024,48,11
20027,48,9
20028,48,54
20030,48,45
20031,48,30
20033,48,8
20035,48,70
20037,48,69
20038,48,50
20041,48,29
20042,48,51
20044,48,48
20045,48,47
20048,48,9
20051,48,68
20053,48,99
20054,48,71
20062,48,50
20063,48,25
20065,48,9
20068,48,70
20071,48,43
20074,48,31
20075,48,29
20076,48,89
20083,48,68
20086,48,8
20087,48,14
20088,48,43
20091,48,76
20093,48,31
20094,48,96
20098,48,39
20103,48,30
20105,48,29
20106,48,25
20107,48,44
20109,48,8
20112,48,11
20114,48,39
20115,48,31
20116,48,1
20118,48,17
20120,48,19
20123,48,32
20124,48,31
20125,48,29
20127,48,2
20128,48,50
20129,48,33
20130,48,40
20133,48,28
20134,48,33
20136,48,32
20137,48,11
20141,48,37
20142,48,21
20147,48,31
20149,48,51
20154,48,50
20155,48,29
20157,48,8
20160,48,31
20162,48,70
20164,48,57
20166,48,27
20168,48,41
20170,48,9
20171,48,47
20173,48,50
20174,48,13
20175,48,42
20176,48,49
20177,48,53
20178,48,50
20179,48,54
20180,48,44
20181,48,2
20184,48,8
20186,48,49
20187,48,10
20190,48,7
20196,48,29
20198,48,70
20200,48,49
20204,48,29
20206,48,48
20212,48,16
20213,48,51
20215,48,67
20216,48,7
20217,48,26
20218,48,58
20221,48,28
20222,48,49
20224,48,50
20226,48,48
20228,48,28
20229,48,30
20232,48,6
20234,48,56
20236,48,11
20242,48,90
20244,48,8
20245,48,29
20246,48,27
20247,48,55
20248,48,50
20249,48,48
20251,48,48
20253,48,9
20254,48,36
20256,48,29
20257,48,11
20258,48,29
20260,48,52
20265,48,29
20266,48,6
20270,48,47
20272,48,17
20278,48,48
20281,48,24
20289,48,60
20294,48,30
20298,48,70
20301,48,53
20302,48,50
20306,48,49
20307,48,8
20311,48,6
20312,48,29
20314,48,46
20316,48,32
20318,48,46
20319,48,42
20320,48,56
20325,48,49
20326,48,7
20328,48,68
20329,48,30
20331,48,50
20338,48,28
20339,48,30
20341,48,11
20342,48,9
20344,48,30
20348,48,8
20349,48,69
20351,48,29
20357,48,8
20358,48,3
20360,48,41
20363,48,64
20364,48,29
20366,48,48
20368,48,31
20369,48,46
20371,48,49
20373,48,52
20374,48,30
20375,48,13
20378,48,42
20382,48,24
20389,48,13
20391,48,27
20394,48,69
20396,48,44
20398,48,7
20402,48,29
20405,48,30
20406,48,29
20407,48,39
20408,48,32
20410,48,5
20411,48,95
20413,48,27
20416,48,33
20419,48,55
20420,48,53
20424,48,14
20425,48,26
20426,48,43
20428,48,31
20429,48,70
20430,48,10
20436,48,29
20437,48,30
20442,48,29
20443,48,18
20445,48,7
21269,48,51
21270,48,29
21274,48,39
21277,48,69
21280,48,31
21283,48,11
21284,48,5
21285,48,70
21288,48,14
21292,48,12
21293,48,28
21294,48,7
21295,48,47
21296,48,67
21298,48,69
21299,48,46
21300,48,30
21302,48,32
21303,48,7
21304,48,10
21305,48,43
21307,48,27
21308,48,32
21309,48,47
21310,48,30
21312,48,46
21314,48,2
21315,48,11
21320,48,12
21323,48,49
21324,48,72
21325,48,37
21327,48,92
21328,48,28
21329,48,53
21330,48,10
21331,48,36
21332,48,50
21359,48,51
21360,48,29
21361,48,28
21362,48,27
21363,48,61
21364,48,30
21365,48,29
21369,48,28
21370,48,26
21371,48,28
21372,48,28
21374,48,14
21376,48,31
21378,48,54
21379,48,17
21381,48,7
21383,48,43
21388,48,59
21393,48,9
21394,48,72
21396,48,41
21400,48,68
21401,48,57
21402,48,48
21403,48,74
21404,48,16
21405,48,35
21406,48,29
21407,48,9
21408,48,70
21410,48,51
21414,48,21
21417,48,21
21418,48,50
21419,48,50
21421,48,29
21422,48,65
21423,48,51
21425,48,47
21428,48,69
21429,48,45
21431,48,10
21433,48,86
21434,48,48
21435,48,36
21440,48,8
21443,48,42
21449,48,27
21454,48,93
21456,48,29
21458,48,48
21459,48,27
21460,48,52
21461,48,79
21466,48,71
21467,48,7
21468,48,73
21469,48,64
21470,48,30
21473,48,70
21474,48,30
21478,48,51
21479,48,49
21484,48,82
21485,48,10
21488,48,51
21498,48,31
21499,48,30
21505,48,30
21506,48,30
21507,48,66
21508,48,44
21509,48,29
21510,48,50
21513,48,70
21514,48,47
21517,48,32
21519,48,50
21522,48,33
21523,48,41
21524,48,28
21528,48,75
21529,48,29
21531,48,23
21534,48,49
21537,48,36
21539,48,71
21540,48,12
21541,48,30
21544,48,9
21545,48,30
21547,48,69
21550,48,40
21551,48,37
21552,48,32
21553,48,70
21555,48,30
21557,48,76
21558,48,53
21561,48,29
21563,48,10
21565,48,33
21566,48,0
21567,48,30
21573,48,52
21574,48,45
21582,48,27
21583,48,48
21586,48,29
21587,48,34
21591,48,9
21592,48,87
21593,48,37
21595,48,38
21597,48,12
21598,48,30
21599,48,21
21601,48,31
21602,48,49
21603,48,44
21604,48,49
21605,48,12
21606,48,52
21607,48,50
21608,48,7
21613,48,70
21614,48,48
21615,48,29
21616,48,54
21620,48,95
21622,48,53
21623,48,70
21625,48,29
21627,48,73
21629,48,53
21630,48,32
21639,48,29
21642,48,67
21647,48,21
21650,48,8
21652,48,49
21653,48,42
21656,48,6
21659,48,29
21662,48,26
21663,48,45
21664,48,10
21666,48,49
21669,48,66
21670,48,12
21671,48,62
21673,48,11
21674,48,36
21675,48,65
21683,48,10
21686,48,27
21690,48,9
21692,48,28
21693,48,50
21694,48,29
21695,48,50
21696,48,52
21701,48,4
21703,48,51
21704,48,57
21706,48,50
21710,48,28
21711,48,73
21715,48,36
21716,48,65
21717,48,69
21720,48,28
21721,48,49
21722,48,33
21725,48,30
21726,48,9
21730,48,30
21732,48,50
21735,48,67
21736,48,37
21737,48,64
21741,48,51
21743,48,11
21754,48,47
21756,48,37
21759,48,50
21761,48,11
21762,48,27
21763,48,50
21767,48,35
21769,48,49
21772,48,52
21774,48,48
21775,48,11
21776,48,31
21778,48,53
21781,48,29
21782,48,13
21784,48,10
21786,48,50
21789,48,29
21790,48,53
21793,48,29
21794,48,49
21795,48,48
21797,48,50
21798,48,5
21800,48,11
21801,48,50
21803,48,41
21804,48,71
21805,48,52
21808,48,53
21809,48,32
21812,48,27
21813,48,36
21818,48,29
21819,48,33
21820,48,28
21821,48,46
21822,48,26
21825,48,30
21826,48,42
21827,48,29
21829,48,26
21830,48,26
21831,48,10
21833,48,28
21836,48,11
21837,48,43
21838,48,44
21839,48,16
21840,48,77
21843,48,10
21844,48,2
21845,48,25
21847,48,31
21848,48,48
21851,48,9
21853,48,30
21854,48,41
21855,48,4
21857,48,52
21858,48,49
21859,48,43
21860,48,11
21861,48,32
21862,48,5
21863,48,8
21865,48,30
21866,48,14
21868,48,62
21869,48,43
21871,48,26
21880,48,13
21883,48,69
21884,48,4
21888,48,32
21890,48,57
21891,48,49
21892,48,33
21894,48,32
21897,48,48
21898,48,32
21900,48,75
21901,48,30
21902,48,13
21908,48,83
21909,48,50
21911,48,30
21913,48,10
21916,48,9
21917,48,7
21920,48,70
21922,48,48
21923,48,50
21924,48,49
21925,48,33
21926,48,31
21927,48,48
21928,48,15
21933,48,28
21934,48,49
21935,48,30
21937,48,54
21939,48,50
21940,48,46
21941,48,49
21944,48,44
21945,48,48
21946,48,30
21947,48,30
21948,48,50
21949,48,26
21951,48,9
21953,48,29
21956,48,10
21957,48,34
21959,48,12
21960,48,29
21961,48,10
21962,48,51
21963,48,68
21965,48,51
21966,48,49
21967,48,26
21969,48,72
21970,48,51
21971,48,35
21972,48,27
21973,48,29
21974,48,48
21976,48,11
21977,48,64
21978,48,51
21980,48,28
21981,48,25
21983,48,49
21984,48,29
21985,48,100
21988,48,29
21989,48,9
21992,48,70
21996,48,40
21999,48,49
22001,48,47
22003,48,28
22004,48,59
22010,48,25
22011,48,32
22012,48,51
22017,48,9
22020,48,9
22021,48,53
22022,48,49
22025,48,31
22026,48,24
22027,48,28
22028,48,54
22029,48,12
22031,48,51
22032,48,11
22035,48,69
22036,48,29
22037,48,25
22039,48,32
22042,48,12
22044,48,29
22046,48,30
22048,48,81
22049,48,53
22051,48,30
22052,48,61
22054,48,39
22055,48,9
22056,48,2
22059,48,49
22062,48,39
22063,48,27
22064,48,50
22065,48,48
22067,48,9
22068,48,49
22070,48,54
22071,48,51
22072,48,75
22076,48,59
22080,48,8
22085,48,49
22092,48,30
22094,48,49
22095,48,67
22101,48,32
22106,48,28
22107,48,11
22109,48,62
22111,48,17
22112,48,53
22113,48,58
22116,48,28
22118,48,29
22119,48,3
22120,48,9
22122,48,30
22123,48,32
22127,48,39
22129,48,32
22131,48,40
22132,48,49
22134,48,48
22136,48,8
22138,48,30
22139,48,51
22140,48,14
22143,48,39
22145,48,13
22148,48,30
22151,48,14
22152,48,7
22153,48,91
22155,48,39
22156,48,28
22159,48,35
22160,48,40
22161,48,29
22163,48,50
22167,48,12
22176,48,7
22178,48,35
22179,48,28
22181,48,30
22182,48,48
22183,48,9
22192,48,9
22194,48,50
22195,48,49
22196,48,10
22198,48,29
22199,48,37
22200,48,32
22211,48,12
22212,48,11
22214,48,29
22217,48,50
22219,48,72
22221,48,29
22222,48,26
22223,48,41
22224,48,30
22229,48,29
22230,48,31
22234,48,60
22241,48,51
22242,48,54
22244,48,4
22246,48,8
22250,48,30
22252,48,29
22253,48,29
22254,48,28
22256,48,48
22259,48,28
22262,48,52
22263,48,4
22265,48,10
22266,48,34
22267,48,10
22268,48,9
22270,48,88
22274,48,10
22275,48,28
22276,48,29
22277,48,1
22280,48,28
22281,48,69
22283,48,58
22284,48,31
22288,48,54
22291,48,49
22292,48,12
22293,48,7
22294,48,27
22296,48,68
22297,48,66
22298,48,32
22299,48,10
22301,48,28
22302,48,73
22304,48,29
22305,48,49
22306,48,30
22307,48,51
22308,48,61
22309,48,30
22310,48,50
22312,48,10
22318,48,56
22319,48,3
22321,48,38
22324,48,21
22325,48,29
22326,48,69
22330,48,13
22331,48,30
22332,48,32
22333,48,10
22334,48,50
22336,48,42
22341,48,47
22343,48,50
22344,48,69
22345,48,51
22346,48,62
22347,48,29
22349,48,32
22350,48,8
22351,48,69
22353,48,30
22354,48,84
22355,48,45
22359,48,70
22360,48,50
22362,48,33
22364,48,31
22365,48,30
22368,48,51
22373,48,56
22374,48,10
22375,48,29
22378,48,40
22386,48,25
22388,48,42
22391,48,46
22392,48,32
22394,48,52
22396,48,28
22401,48,50
22404,48,52
22405,48,30
22406,48,27
22407,48,16
22408,48,36
22410,48,31
22411,48,48
22414,48,31
22415,48,45
22419,48,29
22420,48,48
22424,48,30
22425,48,30
22428,48,10
22429,48,47
22430,48,40
22431,48,31
22433,48,28
22435,48,30
22440,48,8
22442,48,33
22444,48,11
22449,48,66
22452,48,38
22454,48,30
22455,48,30
22459,48,30
22460,48,8
22462,48,49
22465,48,50
22466,48,7
22467,48,91
22471,48,12
22472,48,55
22478,48,57
22481,48,31
22484,48,49
22485,48,67
22487,48,40
22490,48,48
22495,48,27
22496,48,35
22498,48,29
22500,48,28
22504,48,50
22505,48,30
22506,48,51
22508,48,29
22509,48,34
22511,48,48
22513,48,30
22516,48,29
22519,48,49
22520,48,26
22521,48,10
22524,48,50
22525,48,100
22527,48,50
22529,48,44
22532,48,49
22541,48,35
22543,48,53
22545,48,30
22548,48,48
22549,48,34
22550,48,31
22551,48,50
22553,48,20
22555,48,27
22558,48,49
22559,48,49
22560,48,33
22563,48,28
22564,48,29
22565,48,8
22569,48,32
22570,48,23
22573,48,70
22575,48,48
22576,48,12
22584,48,50
22585,48,70
22586,48,10
22587,48,50
22589,48,51
22590,48,30
22591,48,26
22592,48,3
22593,48,65
22595,48,31
22597,48,32
22600,48,40
22602,48,29
22604,48,32
22605,48,31
22607,48,48
22608,48,89
22609,48,42
22610,48,30
22611,48,72
22613,48,44
22615,48,77
22616,48,52
22617,48,30
22619,48,9
22620,48,51
22622,48,46
22624,48,8
22628,48,55
22632,48,31
22635,48,93
22636,48,32
22637,48,31
22638,48,31
22641,48,8
22643,48,33
22651,48,70
22655,48,52
22656,48,69
22658,48,32
22661,48,50
22662,48,46
22663,48,28
22664,48,29
22668,48,29
22673,48,29
22674,48,11
22675,48,29
22676,48,58
22677,48,41
22679,48,12
22680,48,68
22683,48,51
22687,48,30
22688,48,29
22689,48,39
22693,48,52
22694,48,63
22697,48,8
22698,48,50
22700,48,11
22701,48,69
22702,48,70
22703,48,30
22704,48,31
22705,48,9
22706,48,9
22707,48,51
22711,48,9
22712,48,47
22713,48,61
22716,48,29
22719,48,58
22721,48,27
22726,48,70
22731,48,62
22737,48,30
22738,48,49
22739,48,27
22740,48,29
22743,48,9
22746,48,25
22748,48,27
22750,48,12
22752,48,26
22753,48,29
22756,48,48
22758,48,49
22763,48,28
22764,48,50
22766,48,33
22770,48,51
22771,48,28
22773,48,23
22775,48,59
22778,48,91
22779,48,15
22781,48,2
22784,48,29
22785,48,29
22786,48,48
22789,48,49
22790,48,28
22792,48,50
22793,48,10
22794,48,28
22796,48,33
22798,48,30
22799,48,52
22800,48,25
22804,48,32
22805,48,49
22808,48,8
22809,48,29
22811,48,31
22813,48,70
22815,48,29
22816,48,7
22818,48,47
22819,48,32
22820,48,45
22822,48,49
22823,48,73
22824,48,92
22826,48,33
22827,48,44
22828,48,11
22830,48,47
22831,48,48
22833,48,34
22834,48,49
22835,48,33
22837,48,6
22838,48,28
22840,48,33
22841,48,28
22843,48,29
22844,48,50
22845,48,9
22848,48,30
22850,48,29
22852,48,10
22853,48,30
22854,48,49
22855,48,61
22856,48,30
22857,48,8
22864,48,71
22866,48,51
22867,48,71
22869,48,54
22870,48,52
22871,48,41
22873,48,55
22874,48,27
22876,48,54
22880,48,31
22882,48,49
22884,48,28
22890,48,30
22892,48,70
22893,48,32
22895,48,49
22896,48,7
22897,48,41
22898,48,79
22902,48,100
22905,48,43
22906,48,29
22907,48,19
22911,48,49
22912,48,41
22914,48,65
22916,48,57
22920,48,26
22922,48,27
22923,48,49
22924,48,44
22926,48,30
22927,48,9
22928,48,49
22933,48,50
22939,48,48
22940,48,29
22942,48,51
22943,48,32
22946,48,9
22949,48,27
22950,48,49
22951,48,7
22952,48,29
22955,48,5
22957,48,48
22958,48,69
22959,48,33
22961,48,75
22965,48,32
22968,48,47
22969,48,30
22971,48,31
22972,48,31
22973,48,30
22974,48,48
22975,48,27
22976,48,28
22977,48,30
22978,48,49
22979,48,28
22985,48,53
22986,48,55
22988,48,46
22994,48,11
22996,48,44
22997,48,71
23001,48,26
23003,48,38
23005,48,10
23010,48,50
23012,48,30
23018,48,20
23020,48,32
23021,48,51
23022,48,14
23025,48,52
23026,48,30
23027,48,51
23028,48,41
23032,48,83
23033,48,32
23034,48,69
23035,48,49
23037,48,50
23039,48,29
23040,48,33
23046,48,40
23048,48,49
23052,48,48
23055,48,49
23057,48,12
23058,48,8
23059,48,26
23060,48,15
23061,48,29
23064,48,29
23065,48,52
23069,48,49
17118,49,70
17121,49,68
17124,49,32
17125,49,51
17127,49,11
17132,49,42
17135,49,50
17144,49,57
17150,49,50
17168,49,29
17169,49,52
17172,49,55
17175,49,80
17176,49,42
17189,49,29
17200,49,36
17204,49,29
17216,49,31
17223,49,29
17225,49,50
17229,49,30
17230,49,30
17232,49,29
17233,49,26
17234,49,15
17247,49,27
17250,49,84
17254,49,49
17255,49,10
17258,49,67
17259,49,30
17260,49,30
17282,49,46
17301,49,52
17302,49,32
17303,49,42
17304,49,28
17310,49,11
17312,49,29
17314,49,49
17316,49,1
17334,49,7
17340,49,52
17354,49,37
17357,49,50
17358,49,49
17362,49,26
17371,49,25
17378,49,53
17387,49,25
17390,49,51
17393,49,29
17395,49,22
17397,49,30
17398,49,19
17399,49,30
17405,49,3
17407,49,68
17410,49,31
17435,49,48
17439,49,86
17440,49,10
17441,49,29
17445,49,16
17447,49,51
17448,49,42
17478,49,39
17480,49,48
17506,49,19
17521,49,20
17524,49,33
17528,49,69
17534,49,30
17552,49,28
17555,49,48
17556,49,49
17557,49,69
17561,49,18
17567,49,49
17568,49,37
17579,49,3
17581,49,68
17587,49,15
17591,49,28
17592,49,46
17596,49,66
17597,49,49
17598,49,31
17599,49,51
17601,49,55
17602,49,73
17606,49,88
17611,49,43
17612,49,5
17633,49,1
17636,49,28
17637,49,50
17658,49,27
17661,49,31
17663,49,34
17666,49,75
17667,49,70
17669,49,58
17671,49,30
17675,49,32
17680,49,49
17685,49,48
17688,49,10
17696,49,10
17697,49,25
17701,49,49
17702,49,42
17706,49,36
17712,49,69
17713,49,51
17716,49,57
17717,49,11
17720,49,34
17726,49,59
17756,49,49
17759,49,14
17761,49,11
17762,49,48
17763,49,29
17765,49,8
17784,49,49
17785,49,19
17794,49,30
17795,49,12
17796,49,54
17798,49,55
17799,49,46
17802,49,29
17803,49,8
17805,49,30
17806,49,70
17812,49,90
17815,49,25
17818,49,37
17821,49,28
17823,49,48
17826,49,26
17830,49,41
17841,49,71
17856,49,55
17857,49,29
17862,49,48
17890,49,46
17893,49,69
17903,49,12
17905,49,53
17906,49,51
17910,49,29
17911,49,58
17913,49,47
17914,49,45
17915,49,94
17919,49,56
17922,49,45
17924,49,31
17927,49,9
17932,49,32
17937,49,51
17941,49,46
17945,49,52
17947,49,35
17949,49,51
17963,49,9
17964,49,13
17968,49,13
17970,49,23
17992,49,30
17993,49,10
17995,49,29
17999,49,45
18003,49,70
18008,49,41
18011,49,24
18014,49,64
18016,49,43
18018,49,13
18021,49,43
18024,49,33
18026,49,35
18028,49,30
18064,49,47
18086,49,29
18087,49,29
18092,49,29
18094,49,28
18099,49,35
18100,49,19
18102,49,33
18103,49,45
18105,49,71
18133,49,71
18134,49,27
18136,49,52
18139,49,50
18141,49,27
18142,49,45
18145,49,54
18146,49,49
18147,49,28
18148,49,48
18149,49,49
18150,49,75
18151,49,28
18154,49,47
18155,49,5
18178,49,55
18190,49,50
18197,49,33
18204,49,9
18208,49,71
18210,49,30
18211,49,22
18214,49,29
18215,49,48
18217,49,54
18232,49,67
18248,49,50
18251,49,6
18252,49,43
18253,49,30
18254,49,11
18259,49,28
18261,49,36
18262,49,30
18264,49,41
18265,49,24
18266,49,38
18267,49,36
18270,49,35
18274,49,27
18278,49,24
18288,49,9
18289,49,6
18290,49,13
18293,49,11
18296,49,50
18298,49,20
18299,49,38
18300,49,49
18301,49,51
18303,49,52
18319,49,30
18333,49,46
18335,49,42
18376,49,68
18392,49,38
18413,49,47
18419,49,1
18420,49,41
18423,49,8
18425,49,53
18426,49,53
18427,49,21
18429,49,46
18434,49,12
18435,49,74
18437,49,87
18438,49,29
18443,49,30
18449,49,29
18455,49,11
18462,49,40
18466,49,46
18469,49,54
18470,49,46
18471,49,51
18472,49,70
18473,49,30
18478,49,4
18480,49,32
18482,49,30
18485,49,50
18487,49,93
18488,49,31
18491,49,70
18506,49,10
18531,49,50
18552,49,60
18553,49,28
18556,49,50
18557,49,47
18561,49,48
18562,49,71
18567,49,54
18569,49,47
18573,49,40
18576,49,50
18583,49,62
18585,49,49
18587,49,30
18592,49,49
18596,49,40
18600,49,54
18604,49,51
18605,49,52
18606,49,30
18612,49,32
18613,49,49
18649,49,50
18654,49,37
18660,49,49
18662,49,20
18667,49,29
18672,49,33
18673,49,14
18679,49,89
18680,49,33
18691,49,45
18692,49,8
18693,49,30
18694,49,69
18695,49,29
18708,49,45
18717,49,52
18721,49,62
18725,49,52
18729,49,14
18733,49,62
18736,49,29
18739,49,32
18741,49,48
18745,49,27
18746,49,26
18747,49,17
18749,49,51
18750,49,24
18758,49,80
18759,49,57
18761,49,34
18764,49,11
18765,49,50
18769,49,26
18771,49,49
18777,49,19
18788,49,41
18790,49,53
18840,49,39
18841,49,51
18850,49,48
18858,49,9
18860,49,11
18863,49,8
18865,49,49
18866,49,31
18868,49,46
18875,49,29
18878,49,49
18879,49,52
18905,49,36
18907,49,44
18909,49,50
18916,49,75
18921,49,28
18924,49,8
18941,49,49
18942,49,42
18946,49,30
18947,49,32
18962,49,29
18963,49,27
18967,49,50
18971,49,32
18976,49,22
18977,49,51
18978,49,26
18979,49,52
18983,49,29
18984,49,27
18985,49,29
18988,49,51
19015,49,45
19019,49,35
19020,49,32
19026,49,2
19028,49,48
19042,49,39
19064,49,44
19065,49,30
19069,49,36
19070,49,27
19088,49,30
19101,49,51
19102,49,29
19107,49,31
19110,49,45
19133,49,29
19134,49,14
19136,49,50
19140,49,30
19143,49,80
19144,49,34
19145,49,45
19148,49,10
19161,49,76
19164,49,39
19166,49,48
19172,49,60
19179,49,49
19180,49,26
19182,49,11
19192,49,32
19194,49,11
19197,49,29
19198,49,31
19204,49,10
19205,49,52
19209,49,28
19210,49,49
19211,49,30
19215,49,49
19216,49,51
19221,49,9
19225,49,48
19226,49,40
19228,49,28
19229,49,11
19230,49,46
19231,49,30
19235,49,49
19236,49,12
19239,49,29
19240,49,70
19242,49,51
19243,49,26
19246,49,75
19247,49,22
19248,49,11
19249,49,35
19251,49,71
19256,49,51
19257,49,54
19258,49,10
19262,49,48
19264,49,42
19267,49,46
19268,49,26
19271,49,51
19277,49,49
19278,49,41
19280,49,18
19281,49,70
19284,49,30
19285,49,32
19287,49,61
19288,49,29
19294,49,30
19295,49,51
19296,49,10
19300,49,70
19301,49,91
19303,49,48
19307,49,39
19310,49,57
19311,49,30
19313,49,27
19314,49,54
19316,49,43
19320,49,96
19321,49,34
19326,49,47
19327,49,35
19330,49,12
19331,49,27
19335,49,2
19338,49,49
19339,49,52
19340,49,47
